자료명,저자,출판사,출판년도,청구기호,ISBN,썸네일,책소개,카테고리
(고교생과 함께하는)김윤식 교수의 소설 특강. 3,김윤식 [엮음],한국문학사,1997,810.9 김66ㄱ v.3,8987527034 
(고교생과 함께하는)김윤식 교수의 소설 특강. 2,김윤식 [엮음],한국문학사,1997,810.9 김66ㄱ v.2,8987527026 
김윤식 교수의 시 특강.1,김윤식 엮음,(주)한국문학사,1997,811 김66ㄱ v.1,
진시황제.하,김성환,조선일보사출판국,1998,813.6 김54ㅈ v.3,
진시황제 상,김성환,조선일보사,1998,813.6 김54ㅈ v.1,
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.8,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.7,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.13,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.6,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.5,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.4,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.3,8985466321 
(서울대 선정)동서고전 200선. 해제. 4,반덕진 [편저],가람기획,1996,808 반24ㄷ v.4 c.12,8985466321 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.11,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.10,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.9,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.8,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.7,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.6,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.5,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.4,8985466143 
(서울대 선정)동서고전 200선. 해제. 3,반덕진 [편저],가람기획,1995,808 반24ㄷ v.3 c.3,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.12,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.11,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.10,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.9,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.8,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.7,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.6,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.5,8985466143 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.4,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.12,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.11,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.10,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.9,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.8,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.7,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.6,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.5,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.4,8985466143 
(서울대 선정)동서고전 200선. 해제. 1,반덕진 [편저],가람기획,1994,808 반24ㄷ v.1 c.3,8985466143 
강화도,이형구,대원사,1994,981.156 이94ㄱ c.3,8936901532 
한국의회식 회의법,허규,한국회의법연구소,1992,060.1 허16ㅎ,
(新撰)體育大事典,이태신 [편저],眞寶,1995,R 692.03 이883ㅊ,8986425017 
(최신)명곡해설,세광음악출판사편집국 [편],세광음악출판사,1987,670.15 세15ㅁ c.9,890322101X
(최신)명곡해설,세광음악출판사편집국 [편],세광음악출판사,1987,670.15 세15ㅁ c.8,890322101X
(최신)명곡해설,세광음악출판사편집국 [편],세광음악출판사,1987,670.15 세15ㅁ c.7,890322101X
(최신)명곡해설,세광음악출판사편집국 [편],세광음악출판사,1987,670.15 세15ㅁ c.6,890322101X
(現代人을 위한 最新)名曲解說,세광편집부 [편],세광음악,1994,670.15 세15ㅁ,890322101X
(최신)명곡해설,세광음악출판사편집국 [편],세광음악출판사,1987,670.15 세15ㅁ c.2,890322101X
(최신)명곡해설,세광음악출판사편집국 [편],세광음악출판사,1987,670.15 세15ㅁ,890322101X
지식경영,포스코경영연구소,더난출판사,1998,325.1 포57ㅈ,8985276921 
中國 歷史 事典,李炳甲 [엮음],학민사,1995,R 912.003 이44ㅈ,897193073X
하늘이여 땅이여. 2,김진명,해냄,1998,813.6 김78ㅎ v.2,8973375105 
하늘이여 땅이여. 1,김진명,해냄,1998,813.6 김78ㅎ v.1,8973375091 
21세기 삼국지,히야마 요시아키,(도서출판)작가정신,1997,833.6 히63ㅇ c.4,
21세기 삼국지,히야마 요시아키,(도서출판)작가정신,1997,833.6 히63ㅇ c.3,
유망 자격증100.2,이경훈,(도서출판)길벗,1998,325.313 이14ㅇ v.2,
유망 자격증100.1,이경훈,(도서출판)길벗,1998,325.313 이14ㅇ v.1,
보고 배우는 문화유산.1,표성흠,여명출판사,1998,981 표54ㅂ v.1,
보고 배우는 문화유산.2,표성흠,여명출판사,1998,981 표54ㅂ v.2,
보고 배우는 문화유산.3,표성흠,여명출판사,1998,981 표54ㅂ v.3,
보고 배우는 문화유산.4,표성흠,여명출판사,1998,981 표54ㅂ v.4,
보고 배우는 문화유산.5,표성흠,여명출판사,1998,981 표54ㅂ v.5,
보고 배우는 문화유산.6,표성흠,여명출판사,1998,981 표54ㅂ v.6,
보고 배우는 문화유산.7,표성흠,여명출판사,1998,981 표54ㅂ v.7,
보고 배우는 문화유산.8,표성흠,여명출판사,1998,981 표54ㅂ v.8,
보고 배우는 문화유산.9,표성흠,여명출판사,1998,981 표54ㅂ v.9,
보고 배우는 문화유산.10,표성흠,여명출판사,1998,981 표54ㅂ v.10,
운동생리학,J.H.Wilmore,태근문화사,1994,692.514 W744ㅇ,
스포츠 맛사지와 신체교정학,백남섭,금광,1996,511.171 백192ㅅ,
PCT 初戰撲殺,최병연,파워북,1998,004.076 최44P,
PC홈닥터,편집부 저,정보게이트,1997,004.16 편78,
(비주얼판)컴퓨터 길라잡이,한석현,정보문화사,1998,005.13 한54ㅋ,8976274113 
윈도우95 한글97,한재호,가메,1998,005.43 한73ㅇ,8980780494 
워드프로세서 1급 실기,강경희,정보문화사,1998,028.65 강14ㅇ,8976274040 
(마이크로소프트)한글워드97,"에겐, 피터",인포북,1998,005.3 에14ㅎ,8980541295 
워드프로세서 1급필기 단기완성,영진정보연구소,영진출판사,1998,325.57076 영78ㅇ,8931409125 
워드프로세서 2급필기 단기완성,영진정보연구소,영진출판사,1998,325.57076 영78ㅇ,8931409141 
컴퓨터 쉽게 배우기,정구정,영진출판사,1998,004.01 정16ㅋ,893140929X
(처음 해 보는)한글 오피스97. 4: 한글 액세스97,안성욱 ; 김선민 [공저],교학사,1998,005.3 안54ㅎ v.4,8909042516 
(컴퓨터 새내기를 위한)한글 엑셀97 : FOR WINDOWS,"하비, 가그 ; 영진교재개발팀 편저",영진출판사,1998,005.3 하48ㅎ,8931409087 
액세스97,이인화,가메,1998,005.3 이68ㅇ,8980780508 
(안녕하세요)한글엑셀97 길라잡이,김종학 ; 김동균 공저,정보문화사,1998,005.3 김75ㅎ,8976274229 
(Best of best)한글 오피스 97,이면섭,크라운출판사,1998,005.3 이34ㅎ,8940668782 
(처음 해보는)한글 오피스97. 2: 한글 엑셀97,안성욱 ; 김선민 [공저],교학사,1998,005.3 안54ㅎ v.2,8909042516 
(처음 해 보는)한글 오피스97. 3: 한글 파워포인트 97,안성욱 ; 김선민 [공저],교학사,1998,005.3 안54ㅎ v.3,8909042516 
(처음 해 보는) 한글 오피스 97. 1: 한글워드/아웃룩 97,안성욱 ; 김선민 [공저],교학사,1998,005.3 안54ㅎ v.1,8909042516 
이찬진의 쉬운 컴퓨터,이찬진 [지음],한컴프레스,1998,004 이82ㅇ,8983540257 
(컴퓨터 새내기를 위한)한글 오피스 97 : FOR WINDOWS,"웨벌카, 피터",영진출판사,1998,005.3 웨44ㅎ,8931409095 
photoshop,,,    ,0,
한글엑셀 97,배성은,혜지원,1998,005.3 배54ㅎ,8983790393 
(처음 해 보는)파워포인트 97,조민곤 저,(주)교학사,1998,005.3 조38ㅊ,
(한번에 쉽게 끝내는)한글파워포인트 97,안정방 저,아카데미소프트사,1998,005.3 안74ㅎ,
(할 수 있다!)한글 윈도우NT : 워크스테이션4.0,"타나카, 와타루",영진출판사,1998,005.3 타192ㅎ,8931408870 
(고등학교)성과 행복,서울특별시교육청,서울특별시교육청,1998,334.22 서66ㅅ c.5,
(고등학교)성과 행복,서울특별시교육청,서울특별시교육청,1998,334.22 서66ㅅ c.3,
(고등학교)성과 행복,서울특별시교육청,서울특별시교육청,1998,334.22 서66ㅅ c.4,
"세계로 가는 길, 국경은 없다",유희근,고려원,1995,330.4 유97ㅅ c.3,8912128639 
경제를 알아야 인생이 보인다,이호철,학성출판사,1998,320.911 이95ㄱ,8986992035 
나는 30대에 영어를 정복했다,후지사와 고오지,(주 도서출판)새로운 사람들,1998,740.7 후78ㄴ,
돈키호테. 2,세르반테스 [지음] ; 지경자 [옮김],홍신문화사,1997,873 세297ㄷ지 v.2,8970552855 
돈키호테. 1,세르반테스 [지음] ; 지경자 [옮김],홍신문화사,1997,873 세297ㄷ지 v.1,8970552847 
흰 바람벽이 있어,백석,고려원,1989,811.6 백54ㅎ,
거울속에는소리가없소,이상,고려원,1989,811.6 이52ㄱ,
청포도,이육사,고려원,1989,811.6 이66ㅊ,
(강건일 박사와 함께하는)즐거운 과학산책,강건일,학민사,1996,400 강14ㅈ c.2,
손자병법 경영전략,이인화 편역,고려원,1993,325.1 이68ㅅ,
(두 번만 읽으면 끝나는)영문법,배진용,도솔,1998,745.8 배78ㅇ,8972200581 
하늘빛으로 물든 새.Ⅰ,원병오,(도서출판)중앙엠앤비(주),1998,498 원44ㅎ v.1,
반딧불이는 별아래 난다,신유향,(도서출판)중앙엠앤비(주),1998,495.2 신66ㅂ,
모든 들풀은 꽃을 피운다,이남숙,중앙M&B,1998,481.508 이192ㅁ,8983751150 
國際테러의 法的 規制에 關한 硏究,정형근,고려원,1992,361.54 정94ㄱ,8912123173 
그녀가 눈뜰 때1,조창인,제일미디어,||||,800 조82ㄱ v.1,
파티마의 예언,제임스 패터슨,시학사,1995,843 패74ㅍ,
인물중국사,강용규,학민사,1994,990 강65ㅇ c.3,8971930454 
운동과 건강,김시덕...[등]저,대한미디어,1995,511.171 김58ㅇ,8985825178 
광개토대제. 제1부: 제왕의 조건,정립,유정,1993,813.6 정298ㄱ v.1,8978310044 
스타워즈.3,티모시 잰,고려원,1994,843 잰888ㅅ v.3,
스타워즈 2,티모시 잰,고려원미디어,1992,843 잰888ㅅ v.2,
스타워즈 1,티모시 잰,고려원미디어,1992,843 잰888ㅅ v.1,
스키,임번장 ; 정철수 공저,교학사,1998,697.3 임44ㅅ,8909042486 
골프,김동진 ; 김종택 공저,교학사,1998,695.8 김25ㄱ,8909042443 
분노의 포도,J.E. 스타인벡 [지음] ; 김형기 [옮김],범우사,19??,843 스882ㅂ,8908070133 
열국지.1,이주홍,어문각,1988,823.6 이76ㅇ v.1,
죽어가는천황의나라에서,노마필드,창작과비평,1995,800 필195ㅈ c.2,
(원색도감)한국의 난초,김수남,교학사,1996,488.9 김56ㅎ,890903386X
두뇌 장수학,서유헌,민음사,1996,511.1813 서66ㄷ,8937423170 
문명의 기둥,곤도 히데오 외저,푸른숲출판사,1997,909.2 히15ㅁ,
님(요즘세상에 대하여),김지하,솔출판사,1995,814 김78ㄴ,
옛 살림 옛 문화 이야기,김용태,대경출판,1997,381.9 김65ㅇ,8986758229 
서양보다 앞선 동양문화 91가지,소준섭,산하,1997,910.04 소75ㅅ,8976501403 
소유냐 존재냐,에리히 프롬 ; 차경아 옮김,까치,1996,331.1 프64ㅅ,897291116X
"상식 속의 철학, 상식 밖의 철학",이진경,새길,1993,101 이78ㅅ,
벤처경영,이장우,매일경제신문사,1997,325.1 이72ㅂ,8974421062 
삼국지 경영참모학,모토오리 타다시,사람과 사람,1997,325.01 모885ㅅ c.2,8985541161 
건강한 수험생 만들기,유승원,한빛,1997,517 유57ㄱ c.2,8986218216 
건강한 수험생 만들기,유승원,한빛,1997,517 유57ㄱ,8986218216 
"세계로 가는 길, 국경은 없다",유희근,고려원,1995,330.4 유97ㅅ c.2,8912128639 
體育百科大事典,한국사전연구사 [편],한국사전연구사,1996,R 692.03 한16ㅊ,
단군 : 그 이해와 자료,윤이흠 [외지음],서울대학교출판부,1995,911.021 윤68ㄷ,8970961666 
韓國의 石造美術,진홍섭,文藝出版社,1995,624 진95ㅎ,8931002564 
한국의 꽃문화,송홍선,문예산책,1996,481.9911 송95ㅎㄱ,8986387247 
한국의 나무문화,송홍선,문예산책,1996,481.9911 송95ㅎ,8986387255 
우리는 버지니아 울프의 서러운 이야기를 들어야 한다,버지니아 울프,(도서출판)동해,1992,844 울44ㅇ,
미국에 관한 진실 77가지,이진,문예당,1997,309.142 이78ㅁ c.2,898597534X
미국에 관한 진실 77가지,이진,문예당,1997,309.142 이78ㅁ,898597534X
새맞춤법과 校訂의 實際,미승우,語文閣,||||,700 미57ㅅ c.3,
東아시아文化史論考,고병익,서울대학교출판부,1997,910 고44ㄷ,8970965777 
한국의 자생풍수 2,최창조,민음사,1997,188.4 최82ㅎ v.2,8937423650 
러시아 고대문학 선집.2,조주관 편역,열린책들,1995,892.8 조76ㄹ v.2,
러시아고대문학선집1,조주관,열린책들,||||,800 조76ㄹ v.1,
명작 속 명작,박덕은 [엮음],우리문학사,1997,809 박24ㅁ,8974231034 
철학의 명저 20,한국철학사상연구회,새길,1994,108 한16ㅊ c.4,8970331026 
(우리가 정말 알아야 할)환경상식 백가지,구자건,현암사,1997,539.9 구72ㅎ,
사람은 무엇으로 사는가,"톨스토이, 레프 니콜라에비치",맑은소리,2002,892.8 톨57ㅅ,8980500203 
(서울대 선정)동서고전 200선. 해제. 2,반덕진 [편저],가람기획,1994,808 반24ㄷ v.2 c.3,8985466143 
EQ가 높으면 성공이 보인다,문용린,글이랑,1997,181.1 문65E,8986253062 
돈버는 데는 장사가 최고다,김찬경,현대미디어,1997,326.1 김82ㄷ c.2,8976850483 
돈버는 데는 장사가 최고다,김찬경,현대미디어,1997,326.1 김82ㄷ,8976850483 
한권으로 완성하는 고교생 논술,박영규,조선일보사,0,170.3 박64ㅎ,
"깡통철학,3",행림각편집부,행림각,1991,814.6 행298ㄲ v.3 c.2,
깡통철학 2,편집부,행림각,1991,814.6 행298ㄲ v.2 c.2,
깡통철학 2,편집부,행림각,1991,814.6 행298ㄲ v.2,
깡통철학1,행림각,행림각,1991,814.6 행298ㄲ v.1 c.2,
20대에 하지 않으면 안될 50가지,나카타니 아키히로,홍익,1997,834 나872 c.2,
20대에 하지 않으면 안될 50가지,나카타니 아키히로,홍익,1997,834 나872,
공부 뒤집기,이명준,송림,1997,818 이34ㄱ c.2,8987409007 
가슴으로 공부하세요,김은기 외 14인저,(도서출판)우석,1996,818.6 김67ㄱ,
성공하는 사람에겐 표정이 있다,정연아,명진출판,1997,189 정64ㅅ,8976770579 
나는 빠리의 택시운전사,홍세화,창작과비평사,1997,818 홍54ㄴ c.2,8936470221 
나는 빠리의 택시운전사,홍세화,창작과비평사,1997,818 홍54ㄴ,8936470221 
주님찾기,김영진,태학사,1997,811.6 김64ㅈ c.3,8976262581 
또 하나의 삼국지,김용장,범우사,1997,823.5 김65ㄸ,8908040684 
이야기 세계신화,이야기연구회,한실미디어,1996,219 이63ㅇ,
21세기 삼국지,히야마 요시아키,(도서출판)작가정신,1997,833.6 히63ㅇ c.2,
21세기 삼국지,히야마 요시아키,(도서출판)작가정신,1997,833.6 히63ㅇ,
붕새의 사랑 2,임현택,문학과지성사,1996,813.6 임94ㅂ v.2,893208701 
붕새의 사랑 1,임현택,문학과지성사,1996,813.6 임94ㅂ v.1,893208698 
마음을 치유하는 79가지 지혜,레이첼 나오미 리멘 [지음] ; 채선영 [옮김],한국경제신문사,1997,510.4 리294ㅁ c.2,8947522104 
마음을 치유하는 79가지 지혜,레이첼 나오미 리멘 [지음] ; 채선영 [옮김],한국경제신문사,1997,510.4 리294ㅁ,8947522104 
건강을 얻는 마음의 지혜,이여명,정신문화사,1996,512.51 이64ㄱ c.3,898550102X
(最新版)名言大辭典,성문사 [편],성문사,1993,R 713.04 성36ㅁ,
(고교생을 위한)1001가지 과학상식,제임스 트레필,하서출판사,1996,403 트74ㄱ c.3,
(고교생을 위한)1001가지 과학상식,제임스 트레필,하서출판사,1996,403 트74ㄱ c.2,
한글프로96 무작정 따라하기,류정선,길벗,1997,005.3 류74ㅎ,8975602125 
(한글윈도우 95)팁 & 테크,김평우,정보게이트,1997,005.43 김894ㅎ,8981610126 
가족시네마,유미리,고려원,1997,833.6 유38ㄱ,8912115057 
풀하우스,유미리,고려원,||||,800 유38ㅍ c.2,8912115014 
삼국지.10,이문열 평역,민음사,1997,823.5 이36ㅅ v.10,
삼국지.8,이문열 평역,민음사,1997,823.5 이36ㅅ v.8,
삼국지.3,이문열 평역,민음사,1997,823.5 이36ㅅ v.3 c.3,
삼국지.5,이문열 평역,민음사,1997,823.5 이36ㅅ v.5,
삼국지.3,이문열 평역,민음사,1997,823.5 이36ㅅ v.3 c.2,
거꾸로 읽는 세계사,유시민,푸른나무,2001,909 유58ㄱ c.3,8985893203 
한국의 시 170선,이철호 외[편],기린원,1995,811.6 이83ㅎ,8943900813 
(무엇이 세계를 움직이는가)스티븐 호킹,J.P 맥어보이,(도서출판)이두,1996,420.99 맥64ㅅ c.2,
(재미있는)중국사 여행.2,하유상 감수,(도서출판)예문당,1994,912 하66ㅈ v.2 c.2,
(재미있는)중국사 여행.1,하유상 감수,(도서출판)예문당,1994,912 하66ㅈ v.1 c.2,
한국인과 일본인4,김용운,한길사,1994,182.6911 김65ㅎ v.4 c.4,
한국인과 일본인3,김용운,한길사,1994,182.6911 김65ㅎ v.3 c.4,
한국인과 일본인2,김용운,한길사,1994,182.6911 김65ㅎ v.2 c.4,
한국인과 일본인1,김용운,한길사,1994,182.6911 김65ㅎ v.1 c.4,
고교생이 알아야 할 영어.Ⅲ,곽효석,(도서출판 주)신원문화사,1997,745 곽95ㄱ v.3,
고교생이 알아야 할 영어Ⅱ,곽효석,(도서출판 주)신원문화사,1997,745 곽95ㄱ v.2 c.2,
고교생이 알아야 할 영어.Ⅰ,곽효석,(도서출판 주)신원문화사,1997,745 곽95ㄱ v.1 c.2,
나일강의 예언.2,크리스티앙 자크,(도서출판)예문,1995,863 자877ㄴ v.2,
(고교생을 위한)1001가지 과학상식,제임스 트레필,하서출판사,1996,403 트74ㄱ,
(명문명답으로 읽는)조선과거실록,지두환 외,(도서출판)동연,1992,911.05 지26ㅁ,
고운 최치원 2,김선,빛샘,1997,813.6 김54ㄱ v.2 c.2,
고운 최치원 1,김선,빛샘,1997,813.6 김54ㄱ v.1 c.2,
꼭 읽어야 할 한국단편35선,이병렬,타임기획,1993,813 이44ㄲ,
(정통)한국단편 99선. 4,김기웅 ; 김병학 [엮음],타임기획,1994,810.906 김18ㅎ v.4,8985431145 
이야기 고려왕조사,최범서,청아출판사,1997,911.04 최44ㅇ c.2,8936800663 
(한권으로 보는)사기,사마천,서해문집,1997,912.03 사32ㅎ김,8974830736 
람세스5,자크,문학동네,1997,863 자877ㄹ v.5 c.3,
람세스5,자크,문학동네,1997,863 자877ㄹ v.5 c.2,
람세스5,자크,문학동네,1997,863 자877ㄹ v.5,
람세스4,자크,문학동네,1997,863 자877ㄹ v.4 c.3,
람세스4,자크,문학동네,1997,863 자877ㄹ v.4 c.2,
람세스4,자크,문학동네,1997,863 자877ㄹ v.4,
람세스3,자크,문학동네,1997,863 자877ㄹ v.3 c.3,
람세스3,자크,문학동네,1997,863 자877ㄹ v.3 c.2,
람세스3,자크,문학동네,1997,863 자877ㄹ v.3,
람세스.2,크리스티앙 자크 저,(도서출판)문학동네,1999,863 자877ㄹ v.2 c.4,
람세스.2,크리스티앙 자크 저,(도서출판)문학동네,1999,863 자877ㄹ v.2 c.3,
람세스.2,크리스티앙 자크 저,(도서출판)문학동네,1999,863 자877ㄹ v.2 c.2,
람세스.2,크리스티앙 자크 저,(도서출판)문학동네,1999,863 자877ㄹ v.2 c.1,
수호별전.제1부,왕중문,고려원,1996,823.7 왕76ㅅ v.6,
수호별전.제1부,왕중문,고려원,1996,823.7 왕76ㅅ v.5,
수호별전.제1부,왕중문,고려원,1996,823.7 왕76ㅅ v.4,
수호별전.제1부,왕중문,고려원,1996,823.7 왕76ㅅ v.3,
수호별전.제1부,왕중문,고려원,1996,823.7 왕76ㅅ v.2,
수호별전.제1부,왕중문,고려원,1996,823.7 왕76ㅅ v.1,
들국화 2,하병무,밝은세상,1997,813.6 하44ㄷ v.2 c.3,
들국화 2,하병무,밝은세상,1997,813.6 하44ㄷ v.2 c.2,
들국화 2,하병무,밝은세상,1997,813.6 하44ㄷ v.2,
들국화 1,하병무,밝은세상,1997,813.6 하44ㄷ v.1 c.3,
들국화 1,하병무,밝은세상,1997,813.6 하44ㄷ v.1 c.2,
들국화 1,하병무,밝은세상,1997,813.6 하44ㄷ v.1,
인연,피천득 지음,샘터사,1996,814.6 피83ㅇ,8946405260 
그곳에 다녀오면 공부할 맛이난다 3,최성민,대원사,||||,400 최54ㄱ v.3,
그곳에 다녀오면 공부할 맛이난다 2,최성민,대원사,||||,400 최54ㄱ v.2,
그곳에 다녀오면 공부할 맛이난다 1,최성민,대원사,||||,400 최54ㄱ v.1,
(한글윈도우 95)팁 & 테크,김평우,정보게이트,1997,005.43 김894ㅎ c.2,8981610126 
"세광 명곡 해설 대사전 : 관현악곡,피아노,오르간",[세광음악출판사]편집국 [편],세광음악,1993,R 670.3 세15ㅅ,8903224035 
(이야기)조선왕조사,교양국사연구회,청아,1998,911.05 교63ㅈ c.2,893680068X
(연표와 사진으로 보는) 세계사,남궁원,일빛,1997,909 남16ㅇ,
(새로쓰는)조선인물실록.3,소준섭,자작나무,1996,991.1 소76ㅈ v.3 c.2,
(새로쓰는)조선인물실록.3,소준섭,자작나무,1996,991.1 소76ㅈ v.3,
(새로쓰는)조선인물실록.2,소준섭,자작나무,1996,991.1 소76ㅈ v.2 c.2,
(새로쓰는)조선인물실록.2,소준섭,자작나무,1996,991.1 소76ㅈ v.2,
(새로쓰는)조선인물실록.1,소준섭,자작나무,1996,991.1 소76ㅈ v.1 c.2,
(새로쓰는)조선인물실록.1,소준섭,자작나무,1996,991.1 소76ㅈ v.1,
이곳만은 지키자. 상,"조홍섭, 김경애 [공저]",한겨레신문사,1993,480.8 조95ㅇ v.1 c.2,8985505092 
미망 3,박완서,문학사상사,1996,813.6 박65ㅁ v.3 c.2,
미망 2,박완서,문학사상사,1996,813.6 박65ㅁ v.2 c.2,
카프카를 읽는 밤,구효서 외저,영림카디널,1994,813.6 구95ㅋ c.4,
이곳만은 지키자. 상,"조홍섭, 김경애 [공저]",한겨레신문사,1993,480.8 조95ㅇ v.1 c.3,8985505092 
(우리는 지금) 베트남으로 간다,노시경 [지음],민서,1994,914.1 노58ㅂ,8942200354 
희망.하,양귀자,(주)살림출판사,1997,813.6 양16ㅎ v.2,
경기북부와 북한강,한국문화유산답사회,돌베개,1997,981.14 한16ㄱ,8971990856 
동해·설악,한국문화유산답사회,돌베개,1997,981.14 한16ㄷ,8971990392 
외눈박이 물고기의 사랑,류시화,열림원,1997,811.6 류58ㅇ,8970631011 
나 어렸을 적 이야기,조남선 외 저,무크출판사,1997,813.6 조192ㄴ,
은행나무 침대,강제규,나제통문,1996,813.6 강74ㅇ c.2,
슬픈 어머니,김종윤,자유지성사,||||,800 김75ㅅ,897997048X
토의수업의 이론과 실제,권낙원,現代敎育出版,1997,373.23 권192ㅌ,
소설 봉이 김선달,김경순,祐成出版社,1993,813.6 김14ㅅ c.2,8975840638 
소설 봉이 김선달,김경순,祐成出版社,1993,813.6 김14ㅅ,8975840638 
황금비늘 2,이외수,동문선,||||,813.6 이65ㅎ v.2,8980389097 
황금 비늘 1,이외수,東文選,||||,800 이65ㅎ v.1,
(조정래 대하소설) 아리랑. 12,조정래,해냄,2001,813.6 조74ㅇ v.12 c.3,8973374303 
(조정래 대하소설) 아리랑. 12,조정래,해냄,2001,813.6 조74ㅇ v.12,8973374303 
(조정래 대하소설) 아리랑. 11,조정래,해냄,2001,813.6 조74ㅇ v.11 c.3,897337429X
(조정래 대하소설) 아리랑. 10,조정래,해냄,2001,813.6 조74ㅇ v.10 c.2,8973374281 
(조정래 대하소설) 아리랑. 10,조정래,해냄,2001,813.6 조74ㅇ v.10,8973374281 
(조정래 대하소설) 아리랑. 9,조정래,해냄,2001,813.6 조74ㅇ v.9 c.2,8973374273 
(조정래 대하소설) 아리랑. 8,조정래,해냄,2001,813.6 조74ㅈ v.8,8973374265 
(조정래 대하소설) 아리랑. 7,조정래,해냄,2001,813.6 조74ㅇ v.7,8973374257 
모순,양귀자,살림,1998,813.6 양16ㅁ,8985577921 
신의 지문. 하: 사라진 문명을 찾아서,"핸콕, 그레이엄 [저] ; 이경덕 [옮김]",까치,1997,902.5 핸17ㅅ v.2 c.2,8972911267 
신의 지문. 상: 사라진 문명을 찾아서,"핸콕, 그레이엄 [저] ; 이경덕 [옮김]",까치,1997,902.5 핸17ㅅ v.1 c.2,8972911259 
音樂大事典,세광음악출판사편집국 [편],세광음악,1996,R 670.3 세15ㅇ('96),8903131037 
수학(새로운 황금시대),Keith Devlin,경문사,1996,410.9 D497ㅅ,
"나의 생애, 나의 사상",趙炳華,둥지,1991,810.099 조44ㄴ c.3,
"나의 생애, 나의 사상",趙炳華,둥지,1991,810.099 조44ㄴ c.2,
(만화로 보는)한국·한국인·한국경제,이원복 저,(도서출판 주)두산동아,1996,320.911 이66ㅎ c.6,
