No,자료유형,등록번호,자료명,저자,출판사,출판년도,청구기호,자료상태,소장처,화폐구분,가격,ISBN
6243,단행본,KM00142421,세계화의 덫,"한스 페터 마르틴, 하랄트 슈만",영림 카디널,1998,322.8 한57ㅅ,대출가능,자료실,￦,13000,8984010685
6244,단행본,KM00142420,인문학으로 광고하다,박웅현;강창래,알마,2009,326.14 박66ㅇ,대출가능,자료실,￦,17500,9788992525633
6245,단행본,KM00142419,종교의 본질에 대하여,루트비히 포이어바흐,한길사,2006,201 포68ㅈ,대출가능,자료실,￦,25000,9788935656608
6246,단행본,KM00142418,전체주의의 기원. 2,한나 아렌트 지음;이진우(외)옮김,한길사,2007,340.27 아294ㅈ v.2,대출가능,자료실,￦,22000,893565664X
6247,단행본,KM00142417,전체주의의 기원. 1,한나 아렌트 지음;이진우(외)옮김,한길사,2007,340.27 아294ㅈ v.1,대출가능,자료실,￦,22000,8935656631
6248,단행본,KM00142416,일상적인 것의 변용,아서 단토;김혜련,한길사,2008,600.1 단885ㅇ,대출가능,자료실,￦,25000,9788935657445
6249,단행본,KM00142415,자본주의·사회주의·민주주의,조지프 슘페터 지음;변상진 옮김,한길사,2011,320.17 슘894ㅈ,대출가능,자료실,￦,32000,9788935664153
6250,단행본,KM00142413,아프리카 방랑,폴 서루;강주헌,작가정신,2011,983.02 서296ㅇ,대출가능,자료실,￦,28000,9788972884040
6251,단행본,KM00142412,나무가 민중이다,고주환,글항아리,2011,481.508 고76ㄴ,대출가능,자료실,￦,18000,9788993905564
6252,단행본,KM00142411,인간의 마음 무엇이 문제인가?. 2,K.A. 메닝거 지음;김기태 옮김,선영사,2010,185 메198ㅇ v.2,대출가능,자료실,￦,12000,9788975582714
6253,단행본,KM00142410,인간의 마음 무엇이 문제인가?. 1,K. A. 메닝거 지음;설영환 옮김,선영사,2010,185 메198ㅇ v.1,대출가능,자료실,￦,12000,9788975582707
6254,단행본,KM00142409,"1900, 조선에 살다",제이콥 로버트 무스;문무홍,푸른역사,2008,911.059 무57ㅊ,대출가능,자료실,￦,15000,9788991510760
6255,단행본,KM00142408,천리포에서 보낸 나무편지,고규홍;김근희,휴머니스트,2011,481.508 고16ㅊ,대출가능,자료실,￦,19000,9788958624233
6256,단행본,KM00142407,칼과 황홀,성석제;정훈이,문학동네,2011,814.6 성54ㅋ,대출가능,자료실,￦,13800,9788954616287
6257,단행본,KM00142406,조선 지식인의 서가를 탐하다,김풍기 글,푸르메,2009,029.1 김896ㅈ,대출가능,자료실,￦,15000,9788992650236
6258,단행본,KM00142405,종이책 읽기를 권함,김무곤 지음,더숲,2011,029.1 김36ㅈ,대출가능,자료실,￦,12000,9788994418315
6259,단행본,KM00142404,정신과 의사의 콩트,프랑수아 를로르 지음;안성환,북하우스,2006,513.89 를295ㅈ,대출가능,자료실,￦,13500,8956051607
6260,단행본,KM00142403,인간이해,알프레드 아들러;라영균,일빛,2009,182.12 아27ㅇ,대출중,자료실,￦,16000,9788956451367
6261,단행본,KM00142402,正義의 길로 비틀거리며 가다,리 호이나키;김종철,녹색평론사,2007,331.04 호68ㅈ,대출가능,자료실,￦,13000,9788990274397
6262,단행본,KM00142400,"41인의 여성지리학자, 세계의 틈새를 보다",한국여성지리학자회 지음,푸른길,2011,980.24 한16ㅅ,대출가능,자료실,￦,18000,9788962911688
6263,단행본,KM00142399,하늘에서 본 대한민국. 1: 제주도·경상도·강원도,"이태훈 글,사진",21세기북스(북이십일),2010,981.102 이883ㅎ v.1,대출가능,자료실,￦,18000,9788950926533
6264,단행본,KM00142398,효재처럼 풀꽃처럼,이효재,싱긋(문학동네),2011,814.6 이95ㅎ,대출가능,자료실,￦,13800,9788954616133
6265,단행본,KM00142397,티베트 방랑,"후지와라신야 글,사진;이윤정 옮김",작가정신,2010,981.502 후78ㅌ,대출가능,자료실,￦,16000,9788972883685
6266,단행본,KM00142396,공정 사회란 무엇인가,피터 코닝;박병화,에코리브르,2011,330 코198ㄱ,대출가능,자료실,￦,23000,9788962630565
6267,단행본,KM00142395,(스펜서 존슨)성공,스펜서 존슨;래리 윌슨,비즈니스북스,2008,199 존57ㅅ,대출가능,자료실,￦,10000,9788991204423
6268,단행본,KM00142394,(世宗) 나는 조선이다,이한 지음,청아출판사,2007,911.052 이92ㄴ,대출가능,자료실,￦,12000,8936803670
6269,단행본,KM00142393,트렌드 히치하이킹,김용섭 지음,김영사,2010,325.58 김65ㅌ,대출가능,자료실,￦,14000,9788934944614
6270,단행본,KM00142392,마치 돌아오지 않을 것처럼,신미식,끌레마,2008,660.4 신38ㅁ,대출가능,자료실,￦,15000,9788996105435
6271,단행본,KM00142391,절대강자,이외수;정태련,해냄출판사,2011,814.6 이65ㅈ,대출가능,자료실,￦,13800,9788965743279
6272,단행본,KM00142390,굿 워크,E.F. 슈마허 지음;박혜영 옮김,느린걸음,2011,321.5 슈32ㄱ,대출가능,자료실,￦,15000,9788991418127
6273,단행본,KM00142389,트랙과 들판의 별,황병승,문학과지성사,2007,811.6 황44ㅌ,대출가능,자료실,￦,8000,9788932018089
6274,단행본,KM00142388,키르티무카,함성호,문학과지성사,2011,811.6 함54ㅋ,대출가능,자료실,￦,7000,9788932021904
6275,단행본,KM00142387,나노기술이 세상을 바꾼다,이인식 지음,고즈윈,2009,530 이68ㄴㄴ,대출가능,자료실,￦,11000,9788992975315
6276,단행본,KM00142386,부자의 경제학 빈민의 경제학,유시민 지음,푸른나무,2004,320.9 유58ㅂ,대출가능,자료실,￦,0,8974140365
6277,단행본,KM00142385,잃어버린 책을 찾아서,스튜어트 켈리 지음; 정규환 옮김,민음사,2010,029.1 켈298ㅇ,대출가능,자료실,￦,22000,9788937426797
6278,단행본,KM00142384,머니볼,마이클 루이스;김찬별,비즈니스맵(한국물가정보),2011,325.1 루68ㅁ,대출가능,자료실,￦,15000,9788962603170
6279,단행본,KM00142383,탐나는 청춘,우수근,소담출판사,2011,199.5 우56ㅌ,대출가능,자료실,￦,12800,9788973817009
6280,단행본,KM00142382,"경연, 왕의 공부",김태완,역사비평사,2011,911.009 김883ㄱ,대출가능,자료실,￦,22000,9788976965387
6281,단행본,KM00142381,디퍼런트,문영미;박세연,살림Biz(살림출판사),2011,326.161 문64ㄷ,대출가능,자료실,￦,15000,9788952215444
6282,단행본,KM00142380,스티브 잡스의 프레젠테이션,김경태 지음,멘토르,2006,325.1 김14ㅅ,대출가능,자료실,￦,12000,8991767230
6283,단행본,KM00142379,별이 빛나는 밤,울리히 뵐크:지음;전대호:옮김,봄나무,2011,443 뵐877ㅂ,대출가능,자료실,￦,0,9788992026789
6284,단행본,KM00142378,채홍,김별아,해냄출판사,2011,813.6 김44ㅊㅎ,대출가능,자료실,￦,13800,9788965743286
6285,단행본,KM00142377,조선을 뒤흔든 16가지 연애사건,이수광 지음,다산초당,2007,911.05 이56ㅈㅇ c.2,대출가능,자료실,￦,13000,9788992555302
6286,단행본,KM00142376,정조의 생각,김문식,글항아리,2011,911.058 김36ㅈ,대출가능,자료실,￦,15500,9788993905762
6287,단행본,KM00142375,사람은 홀로 죽는다,시마다 히로미;이소담,미래의 창,2011,334.2 시32ㅅ,대출가능,자료실,￦,11000,9788959891610
6288,단행본,KM00142373,대통령을 위한 물리학,리처드 뮬러;정종훈,살림출판사,2011,420 뮬294ㄷ,대출가능,자료실,￦,15000,9788952216441
6289,단행본,KM00142372,나는 골목길 부처다,박희병 지음,돌베개,2010,810.099 박97ㄴ,대출가능,자료실,￦,15000,9788971994139
6290,단행본,KM00142371,나는 장자다,왕멍;허유영,들녘,2011,152.226 왕34ㄴ,대출가능,자료실,￦,17000,9788975279829
6291,단행본,KM00142370,"과학, 죽음을 죽이다",조너던 와이너;한세정,21세기북스(북이십일),2011,473 와68ㄱ,대출가능,자료실,￦,16000,9788950931803
6292,단행본,KM00142369,녹색평론선집. 3: 통권 제27호 ~ 제46호,김종철,녹색평론사,2009,539.9 김75ㄴ v.3,대출가능,자료실,￦,16000,9788990274472
6293,단행본,KM00142368,녹색평론선집. 2: 통권 제7호 ~ 제26호,김종철,녹색평론사,2008,539.9 김75ㄴ v.2,대출가능,자료실,￦,16000,8990274443
6294,단행본,KM00142367,녹색평론선집. 1: 1991년 창간호∼1992년 9-10월호,김종철,녹색평론사,2008,539.9 김75ㄴ v.1 c.2,대출가능,자료실,￦,15000,9788990274465
6295,단행본,KM00142366,빈센트가 사랑한 밀레,박홍규 지음,아트북스,2005,653.269 박95ㅂ,대출가능,자료실,￦,16000,8989800587
6296,단행본,KM00142365,논어한글역주. 3,김용옥,통나무,2008,148.3 김65ㄴ v.3,대출가능,자료실,￦,26000,9788982644030
6297,단행본,KM00142364,논어한글역주. 2,김용옥,통나무,2008,148.3 김65ㄴ v.2,대출가능,자료실,￦,26000,9788982644023
6298,단행본,KM00142363,논어한글역주. 1,김용옥,통나무,2008,148.3 김65ㄴ v.1,대출가능,자료실,￦,26000,9788982644016
6299,단행본,KM00142362,기독교신앙,프리드리히 슐라이어마허 지음;최신한 옮김,한길사,2006,230.1 슐292ㄱ,대출가능,자료실,￦,25000,8935656623
6300,단행본,KM00142361,기독교의 본질,루트비히 포이어바흐;강대석,한길사,2008,231 포68ㄱ,대출가능,자료실,￦,28000,9788935657421
6301,단행본,KM00142360,신화학. 2: 꿀에서 재까지,레비 스토로스 지음;임봉길 옮김,한길사,2008,219 스885ㅅ v.2,대출가능,자료실,￦,32000,9788935657438
6302,단행본,KM00142359,독일 비애극의 원천,발터 벤야민;최성만,한길사,2009,852.09 벤63ㄷ,대출가능,자료실,￦,25000,9788935657476
6303,단행본,KM00142358,마을이 세계를 구한다,마하트마 간디 지음;김태언 옮김,녹색평론사,2011,331.43 간28ㅁ,대출가능,자료실,￦,10000,9788990274618
6304,단행본,KM00142357,(슈테판 츠바이크의)메리 스튜어트,슈테판 츠바이크;안인희,이마고,2008,853 츠42ㅁ,대출가능,자료실,￦,17500,9788990429735
6305,단행본,KM00142356,숨은 조화,문광훈 지음,아트북스,2006,600.4 문15ㅅ,대출가능,자료실,￦,0,8989800625
6306,단행본,KM00142355,배드 사이언스,벤 골드에이커;강미경,공존,2011,400 골27ㅂ,대출가능,자료실,￦,18000,9788996460039
6307,단행본,KM00142354,우리는 왜 극단에 끌리는가,캐스 R. 선스타인;이정인,프리뷰,2011,331.1 선57ㅇ,대출가능,자료실,￦,13800,9788997201006
6308,단행본,KM00142353,온 삶을 먹다,웬델 베리;이한중,낮은산,2011,520.4 베298ㅇ,대출가능,자료실,￦,13000,9788989646716
6309,단행본,KM00142352,논증의 탄생,조셉 윌리엄스;그레고리 콜럼,홍문관,2008,802 윌298ㄴ,대출가능,자료실,￦,22000,9788976182067
6310,단행본,KM00142351,나는 왜 쓰는가,조지 오웰 지음;이한중 옮김,한겨레출판,2010,844 오66ㄴ,대출가능,자료실,￦,18000,9788984314238
6311,단행본,KM00142350,사회적 자본,KBS사회적자본제작팀;황진성,문예춘추사,2011,331 케68ㅅ,대출가능,자료실,￦,15800,9788976040763
6312,단행본,KM00142349,미친 연구 위대한 발견,빌리 우드워드;김소정,푸른지식,2011,510.99 우27ㅁ,대출가능,자료실,￦,25000,9788996431541
6313,단행본,KM00142348,천년을 훔치다,조완선,엘릭시르(문학동네),2011,813.6 조65ㅊ,대출가능,자료실,￦,15000,9788954615518
6314,단행본,KM00142347,우리말 소반다듬이,권오운 지음,문학수첩,2011,711.25 권65ㅇㄹ,대출가능,자료실,￦,13000,9788983924216
6315,단행본,KM00142346,스티브 잡스 위대한 명연설,지오 임;소피아 장,베이직북스,2011,747.2 임78ㅅ,대출가능,자료실,￦,11000,9788993279931
6316,단행본,KM00142345,김우창의 인문주의,문광훈 지음,한길사,2006,810.9 문15ㄱ,대출가능,자료실,￦,20000,893565972X
6317,단행본,KM00142344,"도사리와 말모이, 우리말의 모든 것",장승욱 지음,하늘연못,2010,710 장57ㄷ,대출가능,자료실,￦,29000,9788959020386
6318,단행본,KM00142343,열다섯 살의 용기,필립 후즈 지음;김민석 옮김;엄기호 해제,돌베개,2011,342.3 후77ㅇ,대출가능,자료실,￦,10000,9788971994535
6319,단행본,KM00142342,골목안 풍경 전집,김기찬,눈빛출판사,2011,668 김18ㄱ,대출가능,자료실,￦,29000,9788974092771
6320,단행본,KM00142341,빅뱅 이전,마르틴 보요발트;곽영직,김영사,2011,443.1 보65ㅂ,대출가능,자료실,￦,25000,9788934952381
6321,단행본,KM00142340,미스터리 사이언스,파퓰러사이언스 편저,양문,2011,404 파896ㅁ,대출가능,자료실,￦,15000,9788994025131
6322,단행본,KM00142339,데리다 입문,김보현,문예출판사,2011,166.8 김45ㄷ,대출가능,자료실,￦,15000,9788931007091
6323,단행본,KM00142338,웃음. 2,베르나르 베르베르 지음;이세욱 옮김,열린책들,2011,863 베297ㅇㅇ v.2 c.2,대출가능,2층 자료실,￦,11800,9788932915388
6324,단행본,KM00142337,웃음. 2,베르나르 베르베르 지음;이세욱 옮김,열린책들,2011,863 베297ㅇㅇ v.2,대출가능,자료실,￦,11800,9788932915388
6325,단행본,KM00142336,웃음. 1,베르나르 베르베르 지음;이세욱 옮김,열린책들,2011,863 베297ㅇㅇ v.1 c.2,대출가능,자료실,￦,11800,9788932915371
6326,단행본,KM00142333,고구려. 4: 고국원왕-사유와 무,김진명 지음,새움,2011,813.6 김78ㄱㄱ v.4 c.2,대출가능,자료실,￦,25600,9788993964349
6327,단행본,KM00142332,고구려. 4: 고국원왕-사유와 무,김진명 지음,새움,2011,813.6 김78ㄱㄱ v.4,대출가능,자료실,￦,25600,9788993964349
6328,단행본,KM00142328,한국문인화,강행원,한길 아트,2011,601 강93ㅎ,대출가능,자료실,￦,25000,9788991636644
6329,단행본,KM00142327,갑신년의 세 친구,안소영 지음,창비,2011,813.6 안55ㄱ,대출가능,자료실,￦,11000,9788936452032
6330,단행본,KM00142326,문명 이야기. 1-2: 동양문명-수메르에서 일본까지,윌 듀런트 글;왕수민;한상석 옮김,민음사,2011,909 듀233ㅁ v.1-2,대출가능,자료실,￦,30000,9788937483561
6331,단행본,KM00142325,문명 이야기. 5-2: 르네상스,윌 듀런트 글;안인희 옮김,민음사,2011,909 듀233ㅁ v.5-2,대출가능,자료실,￦,25000,9788937483608
6332,단행본,KM00142324,문명 이야기. 5-1: 르네상스,윌 듀런트 글;왕수민;한상석 옮김,민음사,2011,909 듀233ㅁ v.5-1,대출가능,자료실,￦,25000,9788937483592
6333,단행본,KM00142323,문명 이야기. 2-2: 그리스문명,윌 듀런트 글;김운한;권영교 옮김,민음사,2011,909 듀233ㅁ v.2-2,대출가능,자료실,￦,23000,9788937483585
6334,단행본,KM00142322,문명 이야기. 2-1: 그리스문명,윌 듀런트 글;김운한;권영교 옮김,민음사,2011,909 듀294ㅁ v.2-1,대출가능,자료실,￦,25000,9788937483578
6335,단행본,KM00142321,문명 이야기. 1-1: 동양문명,윌 듀런트:지음;왕수민ㆍ한상석:옮김,민음사,2011,909 듀294ㅁ v.1-1,대출가능,자료실,￦,28000,9788937483554
6336,단행본,KM00142320,세계 지형 여행,로버트 야람 지음;한무일 옮김,황금비율,2011,452 야292ㅅ,대출가능,자료실,￦,22000,9788996457541
6337,단행본,KM00142319,영조,김백철,태학사,2011,911.058 김43ㅇ,대출가능,자료실,￦,16000,9788959664535
6338,단행본,KM00142318,모르는 여인들,신경숙,문학동네,2011,813.6 신14ㅁ,대출가능,자료실,￦,12000,9788954616638
6339,단행본,KM00142317,도연초·호조키,요시다 겐코;가모노 조메이 [공]지음,을유문화사,2004,834.3 요58ㄷ,대출가능,자료실,￦,8000,893245227X
6340,단행본,KM00142316,세시에서 다섯시 사이,도종환,창비,2011,811.6 도75ㅅㅅ,대출가능,자료실,￦,8000,9788936423339
6341,단행본,KM00142315,생각의 일요일들,은희경,달,2011,814.6 은97ㅅ,대출가능,자료실,￦,12000,9788993928341
6342,단행본,KM00142314,대한민국 선거이야기,서중석,역사비평사,2008,344.911 서76ㄷ,대출가능,자료실,￦,13000,9788976965288
6343,단행본,KM00142313,작은 기도,이해인 저,열림원,2011,811.6 이93ㅈ,대출가능,자료실,￦,9500,9788970637075
6344,단행본,KM00142312,(최악의 운명을 최강의 능력으로 바꾼)스티비 원더 이야기,마크 리보스키;정미나,명진출판,2011,670.99 리45ㅅ,대출가능,자료실,￦,14000,9788976776808
6345,단행본,KM00142311,스티브 & 요니's 디자인 스튜디오,스티브;요니,북하우스,2011,592.02 스888ㅅ,대출가능,자료실,￦,13800,9788956055473
6346,단행본,KM00142310,사도세자가 꿈꾼 나라,이덕일,역사의아침,2011,911.05 이24ㅅ,대출가능,자료실,￦,15000,9788993119367
